age,occupation_risk,zone_risk,health_score,income,claim_history,premium
36,2,3,54.9,27377.34,2,796.08
43,3,4,84.8,32508.77,2,877.83
46,5,3,52.1,31968.36,2,973.54
39,1,3,86.3,8000.0,2,644.61
57,2,4,89.4,23039.48,0,831.76
38,5,2,35.7,16183.26,3,915.29
55,2,3,66.4,26149.9,1,818.41
37,1,3,59.0,21657.41,1,704.29
46,3,3,21.3,29735.3,1,915.67
21,4,5,43.3,24846.78,2,1118.29
24,3,4,76.6,9831.98,0,804.81
45,5,2,95.3,17263.31,0,677.45
45,3,1,78.5,25046.28,1,566.8
21,1,1,69.9,25720.88,1,493.52
39,5,2,64.7,13754.59,3,835.04
29,3,2,90.2,12708.32,4,706.18
62,2,3,97.2,25449.96,0,764.23
20,3,4,56.2,13770.66,1,887.64
39,2,4,35.0,11650.96,2,923.05
61,1,2,33.5,21438.88,3,853.69
19,1,3,84.8,21092.43,2,665.7
41,3,3,64.3,17972.8,1,779.76
51,4,4,67.7,19370.1,0,930.61
44,3,4,38.1,25110.69,2,983.75
58,5,5,53.7,19238.7,1,1203.98
18,2,3,60.6,25565.58,1,746.2
25,2,4,68.1,21956.25,4,910.54
40,2,2,59.0,26341.2,1,656.54
55,2,3,49.4,32025.64,1,871.63
23,2,2,53.2,31713.98,3,748.66
39,4,3,83.1,35305.68,0,782.69
42,5,3,68.7,31705.18,2,923.85
35,5,2,74.2,26908.46,1,773.35
34,2,1,51.5,21532.55,1,580.15
29,4,1,20.7,21897.91,1,756.09
23,2,1,57.2,17977.78,0,529.64
43,1,1,52.0,25036.23,0,505.42
44,4,2,70.2,30579.1,1,743.81
25,3,2,100.0,19194.66,0,567.62
36,2,2,75.4,24702.26,2,644.26
59,3,5,100.0,19581.1,0,965.81
18,2,3,73.5,26674.83,1,720.53
46,4,2,55.6,20604.93,2,800.88
62,3,3,70.2,19083.92,1,906.58
52,5,4,91.7,19560.27,1,960.32
57,1,4,92.4,29026.63,3,876.42
31,2,2,56.4,24226.0,1,662.52
52,3,3,68.8,21572.63,0,805.12
62,3,4,43.6,27091.24,0,1047.11
37,2,4,77.4,21683.87,1,797.56
30,4,4,88.3,34012.14,1,891.88
55,4,4,65.6,17209.07,1,1000.04
63,5,4,55.0,23504.23,0,1121.74
25,4,3,70.4,13761.88,2,845.08
60,4,3,71.3,22225.0,2,975.54
37,3,3,66.2,11562.92,1,765.58
50,4,4,67.7,30970.53,1,976.71
43,2,1,62.4,31132.03,2,593.86
56,2,5,79.9,31273.36,2,1014.28
38,2,2,76.0,25230.98,1,620.85
59,3,3,50.3,17961.04,1,935.57
60,2,4,49.8,18597.27,0,951.96
58,5,2,61.2,37241.38,3,984.45
26,2,3,76.1,36485.42,1,728.78
41,1,2,67.2,25980.44,3,651.17
54,3,3,55.4,20874.93,3,936.52
58,1,2,68.9,35948.99,3,764.24
34,1,3,60.0,19443.97,2,727.12
41,2,3,78.2,26830.79,1,710.11
38,3,5,70.0,35815.66,0,957.54
56,3,5,60.3,18309.29,4,1160.88
58,4,2,68.5,31633.79,0,817.0
56,4,4,84.7,29164.49,2,1008.2
30,3,1,56.5,24683.87,4,711.63
28,2,1,71.0,17052.53,2,549.61
63,2,2,63.9,19204.48,1,779.19
36,4,5,71.4,27315.61,1,1013.88
28,1,5,55.2,13613.31,1,889.01
30,1,2,66.7,26045.95,1,591.33
63,4,2,81.6,29328.41,0,827.5
62,3,2,50.9,32881.76,0,845.27
18,1,3,45.1,13813.14,3,775.7
57,2,3,45.6,35529.98,1,899.83
61,5,2,47.4,38562.91,0,962.19
36,4,4,73.9,28281.21,1,917.7
29,4,3,43.9,16695.61,1,876.15
25,3,5,60.5,22375.13,0,952.36
25,3,4,74.3,24619.22,4,954.84
62,5,3,71.2,27163.71,0,981.2
29,5,4,59.2,25175.85,1,1004.35
50,2,4,67.9,27249.32,4,963.18
62,4,2,66.6,24274.03,3,933.58
43,2,3,61.6,27120.86,2,785.09
56,2,5,61.8,21315.81,3,1077.61
45,3,2,98.5,22294.51,1,602.77
22,3,1,77.1,20391.8,0,530.14
25,5,3,100.0,40338.08,4,917.81
42,1,4,57.5,36711.21,2,854.62
44,3,4,63.7,29442.35,2,923.66
63,5,5,45.0,35602.47,0,1254.25
40,5,3,52.9,31387.69,1,925.27
47,2,2,93.5,26450.17,1,588.65
62,2,3,57.2,12955.43,1,873.63
64,3,4,93.8,22902.69,2,992.68
40,2,1,46.3,22319.7,1,598.42
64,5,2,49.2,15935.4,4,1065.3
37,5,1,59.9,13110.7,0,661.58
35,2,3,64.0,28941.75,0,716.22
35,1,4,78.8,27596.03,3,812.78
19,1,4,71.8,15660.82,0,725.25
21,5,5,58.8,19032.97,1,1091.38
47,2,1,63.0,34289.78,5,703.53
50,3,5,60.2,17978.43,1,1026.05
53,3,4,51.3,26366.39,1,991.66
35,3,3,51.7,23481.77,3,879.97
54,1,5,80.4,29050.91,5,1038.4
36,2,2,37.6,18151.14,0,672.2
64,5,4,89.3,25720.67,2,1107.62
45,5,4,59.9,26349.78,2,1028.81
57,4,4,53.4,26841.45,0,1035.38
37,1,3,76.1,25632.59,1,658.56
50,2,2,87.3,27756.87,0,601.84
29,3,3,81.8,42534.16,0,745.38
32,2,3,72.5,45490.38,0,724.53
58,5,4,81.3,19886.27,3,1107.16
56,3,4,39.3,8000.0,5,1128.0
19,1,5,57.2,29763.96,1,904.76
46,5,1,51.3,26490.02,1,737.6
58,5,4,83.4,33488.33,1,1052.48
27,1,5,59.2,27279.09,4,982.49
19,3,4,77.7,25468.83,3,912.44
28,2,2,73.0,34031.25,1,637.77
30,2,1,52.1,35150.24,3,658.97
27,2,1,56.2,13907.52,3,614.48
31,3,3,84.4,18467.15,1,733.09
35,5,3,53.4,24155.26,1,918.16
26,3,5,66.9,25787.5,0,943.4
56,1,3,53.3,23192.13,5,919.57
45,3,3,60.3,28473.66,1,808.73
20,2,3,64.3,32968.84,6,908.62
37,4,4,53.3,38781.68,1,992.64
23,3,5,50.6,29631.3,1,1025.77
44,2,4,69.3,18181.33,0,788.41
19,2,3,52.3,23820.99,1,771.29
46,4,3,52.8,24397.18,0,848.4
55,2,4,50.9,29117.12,2,986.72
20,4,3,63.8,28105.34,4,937.26
33,2,2,79.2,41403.17,1,636.04
47,2,2,87.6,21307.89,0,567.41
57,3,1,54.1,28078.0,1,727.4
19,5,4,97.3,43837.69,3,989.09
34,5,2,49.9,20318.34,0,797.08
58,2,2,81.3,26161.19,1,707.23
29,2,2,54.2,17440.96,2,690.83
52,1,3,51.9,25656.7,1,781.15
60,3,3,53.8,18758.26,1,930.32
18,3,4,64.2,33374.41,0,871.84
62,5,1,73.7,26178.55,1,815.38
32,5,2,75.0,17516.82,1,760.11
43,2,3,50.8,31724.54,0,754.03
54,3,3,50.2,26437.33,1,895.36
38,4,2,51.3,32622.55,0,762.4
48,4,1,63.3,15818.7,0,635.3
42,1,4,61.8,27950.6,1,800.35
40,2,4,50.7,31186.73,2,909.84
41,3,2,69.0,21612.98,0,645.0
55,2,1,98.9,14927.98,3,589.77
45,2,5,57.4,24667.14,3,1011.09
38,1,4,58.5,34824.92,1,817.42
60,3,3,73.4,34007.44,0,872.08
35,2,4,56.6,21572.57,1,845.82
53,1,4,75.0,14735.32,3,865.44
52,2,4,54.2,21550.56,0,884.2
62,4,3,92.5,21252.18,1,896.68
26,4,3,70.2,28571.57,2,861.47
55,3,1,55.7,24159.99,1,702.11
47,3,5,56.2,18973.89,2,1042.49
61,5,3,57.3,33834.1,1,1052.36
51,2,2,85.6,26123.41,2,676.1
49,2,5,46.0,28483.33,1,1015.71
20,2,5,55.0,11200.12,3,991.81
20,2,5,56.6,8000.0,0,893.72
45,2,4,64.8,13499.63,0,785.54
61,5,5,60.9,21155.65,2,1244.17
32,3,2,42.6,29610.85,2,785.76
58,3,4,59.0,8000.0,2,1007.31
40,5,4,63.5,37742.82,2,1037.91
57,1,2,55.6,26364.53,2,751.52
28,2,1,75.3,35882.36,3,602.54
49,3,5,78.8,17912.24,3,1024.57
53,3,2,63.8,29030.88,1,768.44
50,1,4,68.5,25681.57,0,792.33
41,3,1,32.6,31541.49,0,662.7
56,3,1,58.7,23129.67,1,696.19
51,3,3,80.1,28785.72,1,803.25
45,3,2,58.6,33817.56,1,721.13
54,2,4,53.9,19790.59,0,901.16
24,1,3,99.2,26937.95,1,611.26
21,3,1,92.3,9897.1,0,477.26
54,1,2,72.0,30620.02,2,685.96
18,5,3,82.1,40637.3,0,840.88
18,3,2,31.6,15044.51,3,823.76
64,2,4,53.2,24268.95,0,982.55
37,4,3,58.0,32043.85,2,897.44
36,3,1,61.5,25251.34,1,604.87
46,2,3,57.7,26320.8,0,742.17
27,4,1,26.7,21872.0,2,765.65
35,4,2,70.8,21574.78,0,690.07
45,3,2,73.2,24306.45,1,674.88
52,1,4,89.0,25333.37,1,777.72
60,3,5,53.2,15548.47,1,1113.88
64,4,4,51.9,24471.82,0,1089.03
48,1,3,24.8,37548.27,2,865.35
44,2,2,60.6,21646.93,3,710.32
28,4,3,78.5,15101.96,1,796.7
55,1,4,55.8,23788.67,1,886.12
22,4,5,97.2,19283.1,2,974.62
25,3,2,61.2,14293.27,2,719.4
51,3,1,67.2,26113.35,2,680.55
29,1,4,44.6,19317.74,1,830.77
55,4,4,69.3,20002.29,1,996.86
18,2,4,35.3,26227.42,6,1062.95
48,3,4,75.4,12734.6,2,893.81
21,3,5,75.9,11067.44,1,931.12
62,4,3,85.4,30366.98,4,1019.17
22,5,5,49.7,9553.33,1,1092.65
47,3,5,67.4,17186.58,2,1014.44
41,2,4,73.5,10601.28,1,788.65
20,5,3,71.6,21110.91,1,865.61
28,3,2,52.0,28424.47,2,762.3
62,2,3,29.1,25898.7,0,936.87
21,1,3,70.2,44134.99,2,736.84
43,4,4,62.7,33695.32,4,1042.35
44,2,2,56.5,17550.74,1,656.41
63,3,2,76.5,15423.56,0,769.41
60,3,4,64.3,46653.5,1,1042.96
44,2,1,45.2,33500.58,1,611.42
59,3,3,36.0,29714.96,1,983.34
23,1,3,48.1,25598.81,4,819.8
32,3,3,100.0,27188.17,0,673.62
47,3,2,75.8,13143.41,1,662.59
59,3,4,67.8,26256.31,6,1141.67
54,4,3,62.3,25569.85,1,917.09
54,4,5,61.3,17766.89,0,1065.87
59,4,3,82.5,20691.79,1,900.61
54,1,2,57.6,37121.41,3,758.39
52,2,2,73.7,23998.6,1,681.84
40,3,1,59.8,41569.37,3,696.25
23,5,3,94.1,11074.56,3,859.31
21,4,2,76.1,20822.96,1,709.42
35,4,3,83.7,12621.77,1,771.14
26,2,3,56.2,15324.62,2,780.93
46,3,2,80.9,18374.35,2,683.65
30,3,2,60.3,27522.48,4,806.17
64,2,4,66.7,27134.61,2,1014.68
34,1,5,89.5,19565.68,2,839.2
62,5,2,49.4,8000.0,2,977.62
49,2,2,68.0,36821.54,3,750.15
39,2,5,71.6,22713.88,1,910.61
21,1,1,72.8,16069.68,3,537.11
22,5,5,58.2,27199.45,3,1159.36
54,3,1,96.3,26635.56,1,592.41
58,3,4,45.6,22418.59,1,1030.68
30,5,3,86.9,26188.25,2,866.25
51,2,5,83.2,15759.76,1,923.13
62,3,3,93.5,31079.3,3,923.28
39,1,4,41.2,17025.06,1,837.29
40,2,1,52.0,20155.44,1,576.62
20,4,2,87.4,30190.41,5,820.09
59,4,4,36.8,34631.67,4,1223.0
51,2,3,40.9,37686.2,1,868.41
49,2,5,57.7,33446.39,3,1055.24
62,3,3,67.9,22407.42,2,943.21
38,1,4,88.9,12671.74,0,675.13
63,2,3,62.2,36240.44,1,908.86
61,2,5,55.9,35965.57,1,1103.08
38,2,5,69.7,19624.19,0,875.64
61,4,3,72.0,32369.51,1,955.36
28,2,4,71.6,22342.58,1,813.68
56,2,4,62.3,37010.22,2,980.78
21,3,2,35.7,20881.08,1,762.29
18,4,3,51.2,40829.21,3,954.65
45,2,1,86.3,31288.96,1,506.41
41,1,4,67.8,39380.36,1,794.36
52,2,2,60.2,21289.62,3,769.42
30,4,1,81.8,28240.24,1,612.0
64,3,3,48.0,17245.77,1,972.5
51,4,3,61.6,31751.91,2,937.86
28,5,4,67.1,32192.33,1,991.24
53,4,5,58.4,44176.19,0,1107.69
34,3,3,66.5,28856.32,2,825.11
52,3,1,62.2,30792.75,1,674.12
35,1,4,44.0,21233.36,1,826.5
57,5,3,67.7,29331.03,1,985.0
39,2,3,45.1,21960.87,4,872.01
41,2,3,67.5,25926.89,2,761.38
36,3,3,85.6,26396.13,0,712.17
54,2,3,60.8,22181.56,0,787.05
56,3,4,47.4,25503.56,1,1017.26
38,3,3,63.1,21997.64,3,848.25
25,3,4,52.5,21962.15,1,912.75
45,4,3,73.9,33613.32,1,832.66
22,2,2,62.8,26403.31,0,629.17
34,3,4,90.6,27776.53,0,794.51
54,3,3,82.4,13341.56,3,856.55
53,3,2,62.7,28387.67,0,738.31
36,4,3,75.7,29243.39,0,792.07
44,2,3,59.1,21813.29,1,747.65
51,3,4,65.5,41680.24,0,922.3
28,2,3,59.6,8000.0,2,755.8
62,5,4,76.5,31274.94,3,1160.07
64,2,1,86.5,30702.44,2,683.57
29,4,3,77.0,29332.66,2,847.2
38,1,5,78.8,26409.7,2,877.3
28,2,4,78.8,29405.43,1,809.36
56,3,2,73.3,31945.4,0,741.41
45,4,2,47.9,19192.9,1,780.69
22,3,3,90.5,27393.56,1,728.33
34,5,4,92.1,23533.47,0,881.75
37,3,4,61.5,16249.85,2,909.02
58,3,4,59.4,30737.36,2,1036.65
63,1,3,74.2,20485.12,3,869.63
29,4,4,73.3,13017.13,3,956.8
23,2,3,62.0,20687.11,1,738.72
34,4,2,46.2,18608.81,0,751.16
36,5,3,69.6,33227.83,0,853.53
43,5,5,73.3,26225.55,1,1065.46
61,3,4,75.9,36059.06,1,1006.38
61,3,3,70.2,19667.55,5,1017.23
49,4,3,60.9,31993.36,1,893.62
23,1,5,79.9,47716.98,2,903.0
53,3,3,66.0,27848.26,0,822.22
55,1,3,58.0,31893.19,1,792.68
28,3,5,62.3,30548.14,1,994.61
50,2,4,38.8,13623.4,3,986.59
41,2,3,62.3,29686.54,2,782.71
40,2,3,75.3,27451.65,2,748.9
32,3,3,70.1,22922.02,4,867.08
44,3,2,87.8,17927.71,2,652.49
28,1,5,61.1,30551.87,0,873.73
34,3,3,72.3,17220.77,1,763.53
31,2,4,76.9,42069.16,1,832.42
44,3,2,100.0,25913.35,2,641.64
35,3,3,67.2,15213.54,3,832.8
45,3,1,49.3,20888.03,4,723.87
64,4,4,77.7,22774.93,3,1116.15
64,2,3,93.0,44299.01,4,939.63
21,4,3,60.2,17923.29,2,872.87
24,3,1,77.6,24070.26,3,631.03
62,3,2,83.4,20697.37,0,740.4
52,3,1,80.3,28994.07,1,625.17
26,1,2,66.9,20824.93,1,586.2
25,3,3,54.5,15887.55,2,827.4
62,3,3,63.8,23437.64,2,957.55
34,2,3,71.9,22604.85,2,746.83
34,1,3,78.6,20262.04,1,650.03
50,1,2,70.0,20689.52,2,645.73
49,5,2,59.3,34477.57,1,852.62
25,3,2,73.3,22442.08,0,643.67
36,1,4,77.9,15926.98,0,707.88
55,2,3,70.7,21303.07,1,801.03
20,3,2,52.5,25434.69,2,760.95
22,4,2,62.3,14309.84,3,793.02
30,1,4,79.2,38007.82,1,768.99
64,2,4,44.3,31940.64,0,1017.79
63,4,4,33.6,36441.38,3,1233.84
48,1,3,87.6,28137.03,0,638.62
33,2,2,72.7,8250.42,1,602.07
49,5,5,74.1,37282.67,0,1078.61
39,3,4,48.8,18091.45,2,946.59
46,2,3,76.1,18742.51,3,772.25
39,1,4,69.1,26250.6,3,831.08
60,1,4,41.2,36025.84,3,1047.84
20,2,2,86.4,33426.3,2,629.84
27,4,3,67.4,32250.25,1,850.12
59,3,2,59.1,22505.38,0,789.97
38,4,2,59.3,22379.14,2,785.79
33,5,4,34.8,27767.55,0,1033.81
29,3,2,73.9,23959.43,2,709.0
19,2,4,68.9,32114.54,2,867.67
58,3,5,62.1,31640.94,1,1101.29
41,5,1,84.2,29730.73,3,717.55
52,4,3,44.2,8000.0,0,890.43
47,1,4,56.0,26023.91,0,795.07
47,3,4,52.2,24129.17,0,898.78
64,3,4,60.8,26344.2,0,1021.51
52,5,3,66.0,18965.4,2,962.48
36,1,3,71.5,14401.71,0,630.99
25,3,3,59.8,28705.11,0,781.52
43,4,5,51.8,22149.59,3,1118.46
57,3,3,90.3,29597.54,1,831.41
24,3,5,100.0,19632.68,4,976.34
47,1,2,67.1,36327.29,1,618.23
24,2,5,53.6,33008.52,1,975.59
20,2,4,87.1,27374.62,0,752.47
18,5,3,43.3,23293.69,3,1003.78
53,2,3,60.0,31819.27,0,798.95
42,3,2,54.6,28140.38,5,838.35
54,3,2,47.6,26908.67,0,781.37
18,2,2,60.8,33342.92,0,640.54
32,3,2,52.0,36412.29,1,744.71
54,4,3,65.2,14980.71,2,928.56
30,4,4,65.4,16596.93,4,1011.65
57,3,3,55.7,18757.91,1,903.62
25,3,2,59.4,12980.6,3,751.21
22,1,4,61.5,24498.01,3,857.18
26,5,3,77.1,29800.93,1,863.89
18,1,5,62.8,24828.65,0,854.93
53,4,4,77.4,20727.03,1,959.88
52,2,2,73.8,34011.66,2,723.72
19,5,3,73.6,26124.45,0,839.42
57,4,3,85.8,27743.86,0,857.38
40,4,1,48.2,34233.88,0,673.71
26,2,1,57.9,24014.06,0,534.88
51,3,2,91.4,41481.71,3,761.57
63,3,2,61.1,21417.48,0,807.21
31,4,3,22.8,40983.59,0,932.64
21,1,3,62.0,17202.12,3,746.09
47,5,2,67.0,29139.88,0,773.84
48,4,4,25.7,19859.74,0,1018.85
55,2,3,85.0,33956.53,1,782.28
28,4,2,54.3,21174.14,2,797.65
52,3,1,69.9,27326.97,0,615.15
25,3,1,61.6,19795.66,1,605.38
20,2,3,45.7,32497.8,1,802.1
31,3,2,48.9,19753.99,0,692.74
30,4,3,51.0,38467.32,2,924.41
62,3,3,81.3,17032.02,1,877.92
49,3,3,62.8,14234.98,0,779.29
51,3,2,57.2,32612.42,1,773.83
62,4,3,51.0,20266.85,3,1068.16
36,1,3,82.9,24942.1,3,703.44
55,4,4,87.0,22422.07,2,989.59
33,3,4,82.8,14499.13,2,852.09
19,2,3,72.4,24384.05,0,681.95
57,2,3,69.3,35119.33,0,814.0
34,3,3,46.8,33025.1,0,818.95
51,4,4,61.3,26854.34,4,1086.51
59,2,1,54.7,33898.15,0,667.71
33,4,5,37.6,16523.85,4,1172.7
55,1,4,80.9,22396.37,2,854.91
19,3,4,54.6,28166.44,0,886.57
19,5,1,82.9,23956.68,2,683.23
43,4,3,78.2,23025.41,4,894.64
30,2,3,73.4,15394.85,1,709.24
64,3,2,74.2,8349.27,1,801.21
48,2,2,55.8,31542.93,0,670.46
51,3,4,92.9,26945.77,3,922.04
56,4,3,65.6,32215.99,1,938.97
20,4,3,69.5,21502.11,0,790.66
25,2,1,55.3,19297.78,1,562.24
40,5,4,51.0,25052.38,3,1083.94
31,3,4,72.2,31833.6,0,849.97
44,2,3,68.3,23148.38,1,730.22
46,3,3,53.2,31414.28,1,833.51
56,3,3,43.4,16949.54,1,925.23
56,3,3,46.0,23708.42,2,956.77
18,3,2,82.9,24439.09,3,708.39
34,3,5,55.8,34811.12,3,1076.17
58,2,3,59.9,26661.02,0,829.44
47,4,3,86.8,38968.62,0,791.13
30,3,3,48.2,14218.52,3,882.54
38,1,4,54.1,26039.35,2,842.66
36,4,2,53.5,26435.18,6,922.78
36,5,2,89.3,29960.75,3,806.53
42,5,4,94.9,18493.12,2,928.78
39,2,3,76.3,38475.57,3,794.39
48,1,4,76.8,25103.71,0,751.8
34,3,2,56.3,16303.46,2,733.54
40,1,4,94.2,24871.8,1,708.86
49,5,1,69.0,22494.71,4,808.06
27,2,1,77.8,47265.88,1,547.9
27,2,4,63.4,33399.55,3,911.49
53,3,3,61.0,25397.29,0,836.97
25,2,3,89.9,24104.67,0,651.45
37,4,2,73.1,32608.45,1,732.91
49,3,3,86.8,32990.9,2,808.81
31,2,3,68.8,8000.0,0,673.35
45,2,5,52.3,30143.95,0,940.35
63,3,5,56.2,25223.73,1,1141.65
41,1,3,66.5,14510.85,1,667.62
32,3,3,55.6,32041.71,1,818.98
39,3,3,48.4,42969.5,0,824.17
47,4,4,83.0,29454.37,1,910.65
21,5,2,56.8,33803.43,2,863.65
30,5,3,67.1,39432.95,3,967.51
40,5,1,69.4,18357.9,1,679.13
25,2,1,56.2,10139.43,1,553.81
35,1,2,86.8,30254.93,0,519.63
29,2,3,48.2,23019.11,2,810.35
48,4,4,68.9,14006.61,2,961.28
31,5,3,68.7,24374.64,0,847.92
51,4,3,64.2,30820.38,0,864.83
35,1,1,45.5,23808.23,0,515.04
51,5,3,78.1,18705.38,3,955.06
28,3,2,76.2,23211.94,3,725.47
58,1,3,54.9,24844.19,2,848.99
29,3,5,75.6,9564.14,1,929.22
32,1,2,70.6,23857.8,3,636.49
48,3,2,45.8,14245.28,1,752.09
46,2,3,52.2,30272.21,3,846.44
43,3,5,82.1,12511.66,1,919.64
35,3,4,69.6,33101.54,1,879.81
49,4,4,56.5,21726.68,0,954.26
39,3,3,52.1,20656.19,0,787.92
55,3,5,57.3,27355.64,1,1084.72
34,4,2,58.3,18071.72,0,720.69
40,5,1,52.3,27229.97,2,767.81
41,1,4,38.9,19143.13,3,897.71
25,3,5,82.1,20546.12,1,930.3
58,2,1,79.6,28242.83,2,651.89
23,1,2,45.9,15891.35,2,662.19
22,3,1,67.0,14885.3,2,603.65
61,4,2,51.5,26985.8,0,876.64
46,2,2,61.1,24784.8,2,697.73
45,4,5,59.8,26349.54,3,1097.66
28,4,4,58.6,27621.11,2,987.42
18,5,4,95.0,25459.0,0,878.48
60,2,4,58.4,29864.74,1,979.57
36,5,3,52.9,25779.49,2,955.72
26,2,4,53.6,8941.57,1,840.39
44,3,3,80.7,11016.92,1,734.19
51,1,3,40.2,40423.59,2,851.61
61,1,3,53.6,25000.57,3,905.52
21,4,3,86.7,32601.93,1,799.51
53,3,4,68.7,22234.37,1,934.38
35,2,5,67.9,24535.88,1,923.9
32,2,3,97.0,21373.08,1,658.16
30,3,4,68.7,44727.42,3,967.96
36,1,1,54.4,27025.94,3,584.86
23,4,4,60.8,20721.14,1,938.14
29,1,3,48.0,11787.68,1,713.61
54,2,1,83.8,40789.87,2,627.86
34,2,3,73.6,23693.77,1,716.73
40,3,3,81.9,30953.83,3,817.65
43,2,2,83.2,31847.98,1,608.21
46,2,5,58.8,21297.36,3,1007.4
50,5,1,50.8,30379.62,0,749.95
44,3,5,64.2,20166.89,1,973.26
42,1,4,51.9,17076.59,3,861.26
27,3,3,67.5,34315.72,1,798.14
64,4,3,82.0,23734.48,1,947.07
40,2,4,62.5,29148.1,1,844.78
38,1,3,67.2,28287.37,0,664.66
38,4,4,63.6,30103.46,1,945.44
60,3,3,77.0,12547.7,4,952.08
30,3,3,55.0,20317.68,1,806.1
54,1,5,32.1,22404.2,1,1029.23
50,1,2,72.1,18348.17,1,608.34
41,3,3,79.8,28432.05,2,787.11
61,2,2,71.7,34495.14,2,800.51
28,3,4,55.4,35761.48,1,927.57
34,3,4,48.0,22286.36,2,951.94
21,2,2,72.4,27335.73,1,625.96
64,5,1,67.1,28565.15,0,817.46
42,4,1,63.1,29970.05,1,666.49
47,4,3,92.3,17974.92,2,809.91
26,1,3,50.8,39564.64,2,779.32
38,1,5,91.6,32412.16,1,823.25
37,3,3,65.5,32621.19,1,796.24
36,2,2,37.5,34627.68,0,697.43
36,5,4,62.3,29273.09,0,967.85
29,2,3,79.4,16781.49,0,658.3
54,3,3,59.5,23888.22,2,899.61
59,2,1,42.9,11791.57,2,722.3
34,3,3,62.5,28320.58,1,803.12
54,1,5,52.1,23646.29,1,978.5
56,3,3,72.4,24675.82,1,860.0
45,2,3,76.6,34632.01,2,754.25
58,4,3,49.2,21344.05,0,949.9
52,1,5,54.4,22983.01,4,1050.45
64,5,2,76.3,25175.79,0,888.19
35,4,3,52.1,10280.06,1,850.52
31,2,5,48.8,22871.49,0,937.06
52,4,2,47.3,8000.0,1,817.85
61,1,4,70.3,20315.83,2,925.71
58,5,3,69.6,31841.51,0,961.4
24,3,4,54.7,28578.13,0,885.76
58,2,3,65.1,20241.44,2,862.43
30,2,3,87.9,25326.39,0,654.04
35,1,4,50.4,16400.08,1,806.8
54,5,2,35.7,24981.25,2,968.73
30,1,3,71.8,48442.56,2,735.58
53,3,2,63.3,39766.41,2,814.92
48,3,1,54.3,25420.98,1,645.24
19,5,5,74.8,26281.15,2,1089.52
33,2,3,77.6,17163.48,3,756.66
26,3,5,31.9,18585.69,2,1081.79
26,3,2,55.2,27897.47,4,809.17
55,4,3,99.8,20800.86,0,798.09
28,1,2,73.8,32233.2,2,612.07
39,2,4,75.1,37557.49,0,802.4
50,2,4,82.6,27660.97,1,836.47
53,4,2,65.3,25813.9,2,844.18
62,2,5,77.0,11553.76,1,1016.37
40,3,2,75.8,30980.88,3,740.28
62,2,3,73.1,15850.63,1,843.45
62,4,5,60.2,21655.93,2,1201.71
51,5,4,67.6,32676.61,3,1098.62
26,3,5,56.2,33238.07,3,1071.92
41,2,3,65.2,21267.94,0,710.13
25,2,2,47.5,21728.68,2,713.61
24,1,2,53.1,19405.45,0,586.34
53,2,3,60.8,15417.17,1,801.38
35,3,4,50.8,19921.64,3,969.51
20,3,2,57.4,12094.96,1,698.54
45,5,4,62.5,30464.5,3,1056.27
23,2,3,71.0,28156.19,1,725.9
61,3,3,79.2,29484.23,2,918.63
61,3,4,58.0,17364.77,4,1105.1
38,3,3,85.0,15439.44,1,730.28
45,2,4,79.1,25428.11,0,769.75
57,3,2,72.6,25512.82,2,793.2
18,3,4,67.3,23821.84,0,848.07
53,4,1,69.8,22684.13,1,700.22
38,5,2,82.8,38686.21,1,769.75
60,2,4,83.4,28408.2,0,880.16
52,1,4,85.0,40765.43,4,904.28
30,3,2,65.6,35151.72,3,767.23
27,3,3,73.3,38626.17,1,786.7
61,2,3,85.2,16404.3,1,801.53
64,4,2,55.6,29745.37,2,957.98
27,5,4,60.2,21545.88,1,994.47
63,5,4,65.2,11692.91,3,1169.82
30,2,2,78.5,36968.03,3,684.03
54,4,3,78.7,22650.46,2,906.0
55,4,4,61.5,16559.19,0,983.31
41,3,3,42.4,21683.49,1,845.78
19,3,3,68.7,18630.21,2,798.36
39,4,1,51.2,19450.42,2,705.94
34,3,3,42.7,23227.17,4,934.92
53,2,2,46.0,38846.52,5,895.58
31,3,4,69.9,19669.46,0,836.42
27,3,3,85.4,38274.17,0,728.8
52,2,2,65.6,31790.69,2,737.19
42,5,4,68.2,28170.17,1,979.54
20,3,1,82.7,30984.96,3,628.37
64,3,3,41.8,25109.25,2,1027.09
55,1,3,72.8,35288.4,3,822.42
34,3,2,64.8,29535.84,2,733.27
29,1,5,73.5,11682.67,1,838.71
41,1,4,57.7,27370.02,4,892.75
46,3,1,52.7,31271.79,0,616.52
60,3,4,67.1,22687.99,3,1053.81
42,3,3,89.7,26010.05,1,727.75
53,1,5,77.9,20097.14,0,881.94
43,3,3,57.4,13978.99,1,791.6
55,2,3,44.9,12596.99,2,879.04
18,5,3,39.8,12703.46,1,940.7
37,3,3,84.7,30352.36,1,751.34
45,3,3,50.7,8000.0,0,772.49
33,2,2,60.1,19668.16,3,706.71
64,1,4,84.8,18874.77,0,851.84
34,5,3,40.8,22742.72,2,979.58
57,2,5,87.4,10148.55,1,948.2
45,3,2,61.2,28231.1,0,674.21
29,3,4,47.8,14814.71,1,912.73
44,1,5,61.3,34059.24,0,878.05
59,4,4,54.2,20025.87,1,1067.3
64,3,4,71.6,24235.1,0,988.19
47,2,4,55.3,25030.19,2,904.66
